#x_m,y_m
7.369638634913649,-27.89807098289893
7.419688634913648,-27.89807098289893
7.469738634913654,-27.948120982898928
7.5197886349136525,-27.948120982898928
7.569838634913651,-27.948120982898928
7.61988863491365,-27.998170982898927
7.669938634913649,-27.998170982898927
7.719988634913648,-27.998170982898927
7.770038634913654,-28.048220982898926
7.8200886349136525,-28.048220982898926
7.870138634913651,-28.09827098289893
7.92018863491365,-28.09827098289893
7.970238634913649,-28.09827098289893
8.020288634913648,-28.14832098289893
8.070338634913654,-28.14832098289893
8.120388634913652,-28.19837098289893
8.170438634913651,-28.19837098289893
8.22048863491365,-28.248420982898928
8.270538634913649,-28.248420982898928
8.320588634913648,-28.298470982898927
8.370638634913654,-28.298470982898927
8.420688634913652,-28.348520982898926
8.470738634913651,-28.348520982898926
8.52078863491365,-28.39857098289893
8.570838634913649,-28.39857098289893
8.620888634913648,-28.39857098289893
8.670938634913654,-28.44862098289893
8.720988634913653,-28.44862098289893
8.771038634913651,-28.49867098289893
8.82108863491365,-28.49867098289893
8.871138634913649,-28.548720982898928
8.921188634913648,-28.548720982898928
8.971238634913654,-28.598770982898927
9.021288634913653,-28.598770982898927
9.071338634913651,-28.648820982898926
9.12138863491365,-28.648820982898926
9.171438634913649,-28.69887098289893
9.221488634913648,-28.69887098289893
9.271538634913654,-28.74892098289893
9.321588634913653,-28.74892098289893
9.371638634913651,-28.79897098289893
9.42168863491365,-28.79897098289893
9.471738634913649,-28.849020982898928
9.521788634913648,-28.849020982898928
9.571838634913654,-28.849020982898928
9.621888634913653,-28.899070982898927
9.671938634913651,-28.899070982898927
9.72198863491365,-28.949120982898926
9.772038634913649,-28.949120982898926
9.822088634913648,-28.99917098289893
9.872138634913654,-28.99917098289893
9.922188634913653,-29.04922098289893
9.972238634913651,-29.04922098289893
10.02228863491365,-29.09927098289893
10.072338634913649,-29.09927098289893
10.122388634913648,-29.149320982898928
10.172438634913654,-29.149320982898928
10.222488634913653,-29.199370982898927
10.272538634913651,-29.199370982898927
10.32258863491365,-29.249420982898926
10.372638634913649,-29.249420982898926
10.422688634913648,-29.29947098289893
10.472738634913654,-29.29947098289893
10.522788634913653,-29.34952098289893
10.572838634913651,-29.34952098289893
10.62288863491365,-29.39957098289893
10.672938634913649,-29.39957098289893
10.722988634913648,-29.449620982898928
10.773038634913654,-29.449620982898928
10.823088634913653,-29.499670982898927
10.873138634913651,-29.499670982898927
10.92318863491365,-29.549720982898926
10.973238634913649,-29.59977098289893
11.023288634913648,-29.59977098289893
11.073338634913654,-29.64982098289893
11.123388634913653,-29.64982098289893
11.173438634913651,-29.69987098289893
11.22348863491365,-29.69987098289893
11.273538634913649,-29.749920982898928
11.323588634913648,-29.749920982898928
11.373638634913654,-29.749920982898928
11.423688634913653,-29.799970982898927
11.473738634913651,-29.850020982898926
11.52378863491365,-29.850020982898926
11.573838634913649,-29.90007098289893
11.623888634913648,-29.90007098289893
11.673938634913654,-29.95012098289893
11.723988634913653,-29.95012098289893
11.774038634913651,-30.00017098289893
11.82408863491365,-30.050220982898928
11.874138634913649,-30.050220982898928
11.924188634913648,-30.050220982898928
11.974238634913647,-30.100270982898927
12.024288634913653,-30.150320982898926
12.074338634913651,-30.150320982898926
12.12438863491365,-30.20037098289893
12.174438634913649,-30.20037098289893
12.224488634913648,-30.25042098289893
12.274538634913647,-30.25042098289893
12.324588634913653,-30.25042098289893
12.374638634913651,-30.30047098289893
12.42468863491365,-30.350520982898928
12.474738634913649,-30.350520982898928
12.524788634913648,-30.400570982898927
12.574838634913647,-30.450620982898926
12.624888634913653,-30.450620982898926
12.674938634913651,-30.50067098289893
12.72498863491365,-30.50067098289893
12.775038634913649,-30.55072098289893
12.825088634913648,-30.55072098289893
12.875138634913647,-30.60077098289893
12.925188634913653,-30.60077098289893
12.975238634913651,-30.60077098289893
13.02528863491365,-30.650820982898928
13.07533863491365,-30.700870982898927
13.125388634913648,-30.700870982898927
13.175438634913647,-30.750920982898926
13.225488634913653,-30.80097098289893
13.275538634913651,-30.80097098289893
13.32558863491365,-30.80097098289893
13.37563863491365,-30.85102098289893
13.425688634913648,-30.90107098289893
13.475738634913647,-30.90107098289893
13.525788634913653,-30.951120982898928
13.575838634913652,-30.951120982898928
13.62588863491365,-31.001170982898927
13.67593863491365,-31.051220982898926
13.725988634913648,-31.051220982898926
13.776038634913647,-31.10127098289893
13.826088634913653,-31.10127098289893
13.876138634913652,-31.15132098289893
13.92618863491365,-31.15132098289893
13.97623863491365,-31.20137098289893
14.026288634913648,-31.20137098289893
14.076338634913647,-31.251420982898928
14.126388634913653,-31.251420982898928
14.176438634913652,-31.301470982898927
14.22648863491365,-31.301470982898927
14.27653863491365,-31.351520982898926
14.326588634913648,-31.40157098289893
14.376638634913647,-31.40157098289893
14.426688634913653,-31.45162098289893
14.476738634913652,-31.45162098289893
14.52678863491365,-31.45162098289893
14.57683863491365,-31.50167098289893
14.626888634913648,-31.551720982898928
14.676938634913647,-31.551720982898928
14.726988634913653,-31.551720982898928
14.777038634913652,-31.601770982898927
14.82708863491365,-31.651820982898926
14.87713863491365,-31.651820982898926
14.927188634913648,-31.70187098289893
14.977238634913647,-31.75192098289893
15.027288634913653,-31.75192098289893
15.077338634913652,-31.75192098289893
15.12738863491365,-31.80197098289893
15.17743863491365,-31.852020982898928
15.227488634913648,-31.852020982898928
15.277538634913647,-31.902070982898927
15.327588634913653,-31.902070982898927
15.377638634913652,-31.952120982898926
15.42768863491365,-31.952120982898926
15.47773863491365,-32.00217098289893
15.527788634913648,-32.05222098289893
15.577838634913647,-32.05222098289893
15.627888634913653,-32.10227098289893
15.677938634913652,-32.10227098289893
15.72798863491365,-32.15232098289893
15.77803863491365,-32.15232098289893
15.828088634913648,-32.15232098289893
15.878138634913647,-32.20237098289893
15.928188634913653,-32.252420982898926
15.978238634913652,-32.252420982898926
16.02828863491365,-32.30247098289893
16.07833863491365,-32.30247098289893
16.128388634913648,-32.35252098289893
16.178438634913647,-32.40257098289893
16.228488634913653,-32.40257098289893
16.27853863491365,-32.40257098289893
16.32858863491365,-32.45262098289893
16.37863863491365,-32.50267098289893
16.428688634913648,-32.50267098289893
16.478738634913647,-32.50267098289893
16.528788634913653,-32.552720982898926
